"","data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"2254","CBH01",2003,11,13,"Y-246","F",538,2002
"2255","CBH01",2003,11,13,"Y-247","M",496,2002
"2256","CBH01",2003,11,13,"Y-248","F",534,2002
"2257","CBH01",2003,11,13,"Y-249","M",528,2002
"2258","CBH01",2003,11,13,"Y-250","M",594,2002
"2259","CBH01",2003,11,13,"Y-251","M",334,2002
"2260","CBH01",2003,11,13,"Y-252","M",454,2002
"2261","CBH01",2003,11,13,"Y-253","M",532,2002
"2262","CBH01",2003,11,13,"Y-254","F",460,2002
"2263","CBH01",2003,11,13,"Y-255","M",556,2002
"2264","CBH01",2003,11,13,"Y-256","F",422,2002
"2265","CBH01",2003,11,13,"Y-257","M",782,2002
"2266","CBH01",2003,11,13,"Y-258","F",576,2002
"2267","CBH01",2003,11,13,"Y-259","M",480,2002
"2268","CBH01",2003,11,13,"Y-260","M",618,2002
"2269","CBH01",2003,11,13,"Y-261","M",428,2002
"2270","CBH01",2003,11,13,"Y-262","M",664,2002
"2271","CBH01",2003,11,13,"Y-263","F",524,2002
"2272","CBH01",2003,11,13,"Y-264","F",578,2002
"2273","CBH01",2003,11,13,"Y-265","F",368,2002
"2274","CBH01",2003,11,13,"Y-266","M",474,2002
"2275","CBH01",2003,11,13,"Y-267","M",498,2002
"2276","CBH01",2003,11,13,"Y-268","M",542,2002
"2277","CBH01",2003,11,13,"Y-269","F",480,2002
"2278","CBH01",2003,11,13,"Y-270","F",582,2002
"2279","CBH01",2003,11,13,"Y-271","M",542,2002
"2280","CBH01",2003,11,13,"Y-272","F",460,2002
"2281","CBH01",2003,11,13,"Y-273","M",596,2002
"2282","CBH01",2003,11,13,"Y-274","F",544,2002
"2283","CBH01",2003,11,13,"Y-275","F",474,2002
"2284","CBH01",2003,11,13,"Y-276","F",514,2002
"2285","CBH01",2003,11,13,"Y-277","F",360,2002
"2286","CBH01",2003,11,13,"Y-278","M",616,2002
"2287","CBH01",2003,11,13,"Y-279","F",514,2002
"2288","CBH01",2003,11,13,"Y-280","M",544,2002
"2289","CBH01",2003,11,13,"Y-281","M",446,2002
"2290","CBH01",2003,11,13,"Y-282","F",572,2002
"2291","CBH01",2003,11,13,"Y-283","F",554,2002
"2292","CBH01",2003,11,13,"Y-284","F",534,2002
"2293","CBH01",2003,11,13,"Y-285","M",526,2002
"2294","CBH01",2003,11,13,"Y-301","M",298,2003
"2295","CBH01",2003,11,13,"Y-302","M",292,2003
"2296","CBH01",2003,11,13,"Y-303","M",304,2003
"2297","CBH01",2003,11,13,"Y-304","M",262,2003
"2298","CBH01",2003,11,13,"Y-305","M",320,2003
"2299","CBH01",2003,11,13,"Y-306","F",250,2003
"2300","CBH01",2003,11,13,"Y-307","F",214,2003
"2301","CBH01",2003,11,13,"Y-308","F",260,2003
"2302","CBH01",2003,11,13,"Y-309","M",360,2003
"2303","CBH01",2003,11,13,"Y-310","M",350,2003
"2304","CBH01",2003,11,13,"Y-3100","F",90,2003
"2305","CBH01",2003,11,13,"Y-3101","M",100,2003
"2306","CBH01",2003,11,13,"Y-311","F",268,2003
"2307","CBH01",2003,11,13,"Y-312","F",184,2003
"2308","CBH01",2003,11,13,"Y-313","M",320,2003
"2309","CBH01",2003,11,13,"Y-314","F",224,2003
"2310","CBH01",2003,11,13,"Y-315","F",208,2003
"2311","CBH01",2003,11,13,"Y-316","F",364,2003
"2312","CBH01",2003,11,13,"Y-317","F",314,2003
"2313","CBH01",2003,11,13,"Y-318","M",236,2003
"2314","CBH01",2003,11,13,"Y-319","F",328,2003
"2315","CBH01",2003,11,13,"Y-320","M",334,2003
"2316","CBH01",2003,11,13,"Y-321","M",306,2003
"2317","CBH01",2003,11,13,"Y-322","M",366,2003
"2318","CBH01",2003,11,13,"Y-323","F",192,2003
"2319","CBH01",2003,11,13,"Y-324","F",318,2003
"2320","CBH01",2003,11,13,"Y-325","M",312,2003
"2321","CBH01",2003,11,13,"Y-326","M",292,2003
"2322","CBH01",2003,11,13,"Y-327","F",310,2003
"2323","CBH01",2003,11,13,"Y-328","F",316,2003
"2324","CBH01",2003,11,13,"Y-329","F",260,2003
"2325","CBH01",2003,11,13,"Y-330","F",230,2003
"2326","CBH01",2003,11,13,"Y-331","M",304,2003
"2327","CBH01",2003,11,13,"Y-332","M",236,2003
"2328","CBH01",2003,11,13,"Y-333","F",264,2003
"2329","CBH01",2003,11,13,"Y-334","F",326,2003
"2330","CBH01",2003,11,13,"Y-335","M",314,2003
"2331","CBH01",2003,11,13,"Y-336","M",252,2003
"2332","CBH01",2003,11,13,"Y-337","F",304,2003
"2333","CBH01",2003,11,13,"Y-338","M",374,2003
"2334","CBH01",2003,11,13,"Y-339","M",350,2003
"2335","CBH01",2003,11,13,"Y-340","F",160,2003
"2336","CBH01",2003,11,13,"Y-341","M",336,2003
"2337","CBH01",2003,11,13,"Y-342","M",298,2003
"2338","CBH01",2003,11,13,"Y-343","M",314,2003
"2339","CBH01",2003,11,13,"Y-344","F",260,2003
"2340","CBH01",2003,11,13,"Y-345","F",248,2003
"2341","CBH01",2003,11,13,"Y-346","F",286,2003
"2342","CBH01",2003,11,13,"Y-347","M",256,2003
"2343","CBH01",2003,11,13,"Y-348","M",216,2003
"2344","CBH01",2003,11,13,"Y-349","M",292,2003
"2345","CBH01",2003,11,13,"Y-350","F",198,2003
"2346","CBH01",2003,11,13,"Y-351","M",174,2003
"2347","CBH01",2003,11,13,"Y-352","M",216,2003
"2348","CBH01",2003,11,13,"Y-353","M",252,2003
"2349","CBH01",2003,11,13,"Y-354","F",262,2003
"2350","CBH01",2003,11,13,"Y-355","F",330,2003
"2351","CBH01",2003,11,13,"Y-356","F",222,2003
"2352","CBH01",2003,11,13,"Y-357","M",262,2003
"2353","CBH01",2003,11,13,"Y-358","F",334,2003
"2354","CBH01",2003,11,13,"Y-359","F",264,2003
"2355","CBH01",2003,11,13,"Y-360","F",326,2003
"2356","CBH01",2003,11,13,"Y-361","F",276,2003
"2357","CBH01",2003,11,13,"Y-362","F",336,2003
"2358","CBH01",2003,11,13,"Y-363","M",250,2003
"2359","CBH01",2003,11,13,"Y-364","F",268,2003
"2360","CBH01",2003,11,13,"Y-365","F",210,2003
"2361","CBH01",2003,11,13,"Y-366","F",302,2003
"2362","CBH01",2003,11,13,"Y-367","F",210,2003
"2363","CBH01",2003,11,13,"Y-368","F",426,2003
"2364","CBH01",2003,11,13,"Y-369","F",246,2003
"2365","CBH01",2003,11,13,"Y-370","M",274,2003
"2366","CBH01",2003,11,13,"Y-371","M",304,2003
"2367","CBH01",2003,11,13,"Y-372","M",242,2003
"2368","CBH01",2003,11,13,"Y-373","M",318,2003
"2369","CBH01",2003,11,13,"Y-374","M",264,2003
"2370","CBH01",2003,11,13,"Y-375","F",222,2003
"2371","CBH01",2003,11,13,"Y-376","M",264,2003
"2372","CBH01",2003,11,13,"Y-377","F",316,2003
"2373","CBH01",2003,11,13,"Y-378","M",180,2003
"2374","CBH01",2003,11,13,"Y-379","M",262,2003
"2375","CBH01",2003,11,13,"Y-380","M",162,2003
"2376","CBH01",2003,11,13,"Y-381","M",280,2003
"2377","CBH01",2003,11,13,"Y-382","M",314,2003
"2378","CBH01",2003,11,13,"Y-383","M",282,2003
"2379","CBH01",2003,11,13,"Y-384","F",300,2003
"2380","CBH01",2003,11,13,"Y-385","M",384,2003
"2381","CBH01",2003,11,13,"Y-386","M",178,2003
"2382","CBH01",2003,11,13,"Y-387","M",314,2003
"2383","CBH01",2003,11,13,"Y-388","M",240,2003
"2384","CBH01",2003,11,13,"Y-389","F",370,2003
"2385","CBH01",2003,11,13,"Y-390","F",264,2003
"2386","CBH01",2003,11,13,"Y-391","M",260,2003
"2387","CBH01",2003,11,13,"Y-392","F",192,2003
"2388","CBH01",2003,11,13,"Y-393","F",350,2003
"2389","CBH01",2003,11,13,"Y-394","F",226,2003
"2390","CBH01",2003,11,13,"Y-395","F",152,2003
"2391","CBH01",2003,11,13,"Y-396","M",354,2003
"2392","CBH01",2004,11,18,"A1","F",774,NA
"2393","CBH01",2004,11,18,"A11","F",1020,NA
"2394","CBH01",2004,11,18,"A12","F",924,NA
"2395","CBH01",2004,11,18,"A13","F",952,NA
"2396","CBH01",2004,11,18,"A14","F",974,NA
"2397","CBH01",2004,11,18,"A15","F",1040,NA
"2398","CBH01",2004,11,18,"A16","F",952,NA
"2399","CBH01",2004,11,18,"A17","F",946,NA
"2400","CBH01",2004,11,18,"A18","F",944,NA
"2401","CBH01",2004,11,18,"A19","F",874,NA
"2402","CBH01",2004,11,18,"A2","F",860,NA
"2403","CBH01",2004,11,18,"A20","F",942,NA
"2404","CBH01",2004,11,18,"A22","F",984,NA
"2405","CBH01",2004,11,18,"A25","F",876,NA
"2406","CBH01",2004,11,18,"A26","F",854,NA
"2407","CBH01",2004,11,18,"A27","F",1026,NA
"2408","CBH01",2004,11,18,"A3","F",796,NA
"2409","CBH01",2004,11,18,"A6","F",1080,NA
"2410","CBH01",2004,11,18,"A7","F",900,NA
"2411","CBH01",2004,11,18,"A8","F",874,NA
"2412","CBH01",2004,11,18,"A9","F",1050,NA
"2413","CBH01",2004,11,18,"B10","M",1420,NA
"2414","CBH01",2004,11,18,"B11","M",1338,NA
"2415","CBH01",2004,11,18,"B12","F",908,NA
"2416","CBH01",2004,11,18,"B15","F",966,NA
"2417","CBH01",2004,11,18,"B16","F",1054,NA
"2418","CBH01",2004,11,18,"B19","M",1440,NA
"2419","CBH01",2004,11,18,"B20","F",808,NA
"2420","CBH01",2004,11,18,"B7","F",794,NA
"2421","CBH01",2004,11,18,"B-301","F",864,1983
"2422","CBH01",2004,11,18,"B-402","F",890,1984
"2423","CBH01",2004,11,18,"B-403","F",968,1984
"2424","CBH01",2004,11,18,"B-504","F",886,1985
"2425","CBH01",2004,11,18,"B-601","F",958,1986
"2426","CBH01",2004,11,18,"B-703","F",948,1987
"2427","CBH01",2004,11,18,"B-704","F",1108,1987
"2428","CBH01",2004,11,18,"B-705","F",1010,1987
"2429","CBH01",2004,11,18,"B-707","F",862,1987
"2430","CBH01",2004,11,18,"B-801","F",1024,1988
"2431","CBH01",2004,11,18,"B-802","F",944,1988
"2432","CBH01",2004,11,18,"B-803","F",956,1988
"2433","CBH01",2004,11,18,"B-804","F",958,1988
"2434","CBH01",2004,11,18,"B-806","F",1076,1988
"2435","CBH01",2004,11,18,"B-901","F",1034,1989
"2436","CBH01",2004,11,18,"B-907","F",1138,1989
"2437","CBH01",2004,11,18,"B-910","F",1064,1989
"2438","CBH01",2004,11,18,"W-003","F",842,1990
"2439","CBH01",2004,11,18,"W-004","F",908,1990
"2440","CBH01",2004,11,18,"W-005","F",812,1990
"2441","CBH01",2004,11,18,"W-008","F",908,1990
"2442","CBH01",2004,11,18,"W-101","F",984,1991
"2443","CBH01",2004,11,18,"W-103","F",966,1991
"2444","CBH01",2004,11,18,"W-105","F",966,1991
"2445","CBH01",2004,11,18,"W-106","F",1008,1991
"2446","CBH01",2004,11,18,"W-107","F",916,1991
"2447","CBH01",2004,11,18,"W-108","F",824,1991
"2448","CBH01",2004,11,18,"W-210","F",1028,1992
"2449","CBH01",2004,11,18,"W-309","F",934,1993
"2450","CBH01",2004,11,18,"W-428","F",942,1994
"2451","CBH01",2004,11,18,"W-430","F",916,1994
"2452","CBH01",2004,11,18,"W-432","F",1050,1994
"2453","CBH01",2004,11,18,"W-444","F",1008,1994
"2454","CBH01",2004,11,18,"W-514","F",1032,1995
"2455","CBH01",2004,11,18,"W-531","F",974,1995
"2456","CBH01",2004,11,18,"W-539","F",912,1995
"2457","CBH01",2004,11,18,"W-541","F",716,1995
"2458","CBH01",2004,11,18,"W-629","M",1096,1996
"2459","CBH01",2004,11,18,"W-630","F",1070,1996
"2460","CBH01",2004,11,18,"W-640","M",1564,1996
"2461","CBH01",2004,11,18,"W-645","F",974,1996
"2462","CBH01",2004,11,18,"W-651","F",1002,1996
"2463","CBH01",2004,11,18,"W-654","F",952,1996
"2464","CBH01",2004,11,18,"W-655","F",928,1996
"2465","CBH01",2004,11,18,"W-702","F",898,1997
"2466","CBH01",2004,11,18,"W-712","M",1704,1997
"2467","CBH01",2004,11,18,"W-718","M",1352,1997
"2468","CBH01",2004,11,18,"W-720","F",922,1997
"2469","CBH01",2004,11,18,"W-732","M",1636,1997
"2470","CBH01",2004,11,18,"W-734","F",896,1997
"2471","CBH01",2004,11,18,"W-737","F",864,1997
"2472","CBH01",2004,11,18,"W-738","F",974,1997
"2473","CBH01",2004,11,18,"W-743","F",1056,1997
"2474","CBH01",2004,11,18,"W-753","F",1012,1997
"2475","CBH01",2004,11,18,"W-762","M",1450,1997
"2476","CBH01",2004,11,18,"W-763","F",992,1997
"2477","CBH01",2004,11,18,"W-764","F",1054,1997
"2478","CBH01",2004,11,18,"W-765","F",860,1997
"2479","CBH01",2004,11,18,"W-767","M",1612,1997
"2480","CBH01",2004,11,18,"W-801","F",888,1998
"2481","CBH01",2004,11,18,"W-804","F",896,1998
"2482","CBH01",2004,11,18,"W-819","F",854,1998
"2483","CBH01",2004,11,18,"W-831","F",790,1998
"2484","CBH01",2004,11,18,"W-834","F",844,1998
"2485","CBH01",2004,11,18,"W-837","F",888,1998
"2486","CBH01",2004,11,18,"W-838","F",982,1998
"2487","CBH01",2004,11,18,"W-840","F",1044,1998
"2488","CBH01",2004,11,18,"W-855","M",1556,1998
"2489","CBH01",2004,11,18,"W-865","M",1534,1998
"2490","CBH01",2004,11,18,"W-867","F",880,1998
"2491","CBH01",2004,11,18,"W-868","F",908,1998
"2492","CBH01",2004,11,18,"W-869","F",872,1998
"2493","CBH01",2004,11,18,"W-870","F",936,1998
"2494","CBH01",2004,11,18,"W-871","F",842,1998
"2495","CBH01",2004,11,18,"W-872","F",886,1998
"2496","CBH01",2004,11,18,"W-918","F",952,1999
"2497","CBH01",2004,11,18,"W-927","M",1804,1999
"2498","CBH01",2004,11,18,"W-938","F",954,1999
"2499","CBH01",2004,11,18,"W-939","F",742,1999
"2500","CBH01",2004,11,18,"W-942","F",972,1999
"2501","CBH01",2004,11,18,"W-947","F",964,1999
"2502","CBH01",2004,11,18,"W-948","F",884,1999
"2503","CBH01",2004,11,18,"W-953","M",1390,1999
"2504","CBH01",2004,11,18,"W-959","F",752,1999
"2505","CBH01",2004,11,18,"W-962","F",868,1999
"2506","CBH01",2004,11,18,"W-963","F",880,1999
"2507","CBH01",2004,11,18,"W-966","F",896,1999
"2508","CBH01",2004,11,18,"W-967","M",1594,1999
"2509","CBH01",2004,11,18,"W-968","M",1588,1999
"2510","CBH01",2004,11,18,"W-969","M",1380,1999
"2511","CBH01",2004,11,18,"W-970","M",1516,1999
"2512","CBH01",2004,11,18,"W-971","M",1362,1999
"2513","CBH01",2004,11,18,"W-973","M",1278,1999
"2514","CBH01",2004,11,18,"W-974","M",1374,1999
"2515","CBH01",2004,11,18,"W-975","F",740,1999
"2516","CBH01",2004,11,18,"W-976","F",854,1999
"2517","CBH01",2004,11,18,"Y-001","F",904,2000
"2518","CBH01",2004,11,18,"Y-020","M",1318,2000
"2519","CBH01",2004,11,18,"Y-023","F",812,2000
"2520","CBH01",2004,11,18,"Y-026","F",912,2000
"2521","CBH01",2004,11,18,"Y-027","F",960,2000
"2522","CBH01",2004,11,18,"Y-034","F",848,2000
"2523","CBH01",2004,11,18,"Y-036","F",1054,2000
"2524","CBH01",2004,11,18,"Y-044","F",920,2000
"2525","CBH01",2004,11,18,"Y-045","F",926,2000
"2526","CBH01",2004,11,18,"Y-048","F",950,2000
"2527","CBH01",2004,11,18,"Y-049","M",1352,2000
"2528","CBH01",2004,11,18,"Y-061","F",890,2000
"2529","CBH01",2004,11,18,"Y-063","M",1326,2000
"2530","CBH01",2004,11,18,"Y-065","M",1228,2000
"2531","CBH01",2004,11,18,"Y-066","F",802,2000
"2532","CBH01",2004,11,18,"Y-068","M",1198,2000
"2533","CBH01",2004,11,18,"Y-071","F",862,2000
"2534","CBH01",2004,11,18,"Y-072","F",870,2000
"2535","CBH01",2004,11,18,"Y-074","F",822,2000
"2536","CBH01",2004,11,18,"Y-075","F",918,2000
"2537","CBH01",2004,11,18,"Y-103","F",830,2001
"2538","CBH01",2004,11,18,"Y-105","M",1164,2001
"2539","CBH01",2004,11,18,"Y-116","F",828,2001
"2540","CBH01",2004,11,18,"Y-117","F",920,2001
"2541","CBH01",2004,11,18,"Y-118","F",754,2001
"2542","CBH01",2004,11,18,"Y-119","M",1160,2001
"2543","CBH01",2004,11,18,"Y-130","M",1154,2001
"2544","CBH01",2004,11,18,"Y-132","F",792,2001
"2545","CBH01",2004,11,18,"Y-138","M",1188,2001
"2546","CBH01",2004,11,18,"Y-139","F",874,2001
"2547","CBH01",2004,11,18,"Y-158","F",752,2001
"2548","CBH01",2004,11,18,"Y-160","M",1064,2001
"2549","CBH01",2004,11,18,"Y-161","F",892,2001
"2550","CBH01",2004,11,18,"Y-166","F",1014,2001
"2551","CBH01",2004,11,18,"Y-168","M",1196,2001
"2552","CBH01",2004,11,18,"Y-169","M",1228,2001
"2553","CBH01",2004,11,18,"Y-202","M",964,2002
"2554","CBH01",2004,11,18,"Y-203","M",810,2002
"2555","CBH01",2004,11,18,"Y-204","M",632,2002
"2556","CBH01",2004,11,18,"Y-207","M",822,2002
"2557","CBH01",2004,11,18,"Y-211","M",900,2002
"2558","CBH01",2004,11,18,"Y-212","M",632,2002
"2559","CBH01",2004,11,18,"Y-213","M",690,2002
"2560","CBH01",2004,11,18,"Y-214","F",858,2002
"2561","CBH01",2004,11,18,"Y-215","F",714,2002
"2562","CBH01",2004,11,18,"Y-217","F",628,2002
"2563","CBH01",2004,11,18,"Y-218","M",744,2002
"2564","CBH01",2004,11,18,"Y-219","F",564,2002
"2565","CBH01",2004,11,18,"Y-222","M",818,2002
"2566","CBH01",2004,11,18,"Y-224","M",816,2002
"2567","CBH01",2004,11,18,"Y-226","M",842,2002
"2568","CBH01",2004,11,18,"Y-229","M",744,2002
"2569","CBH01",2004,11,18,"Y-230","M",758,2002
"2570","CBH01",2004,11,18,"Y-232","M",908,2002
"2571","CBH01",2004,11,18,"Y-233","F",784,2002
"2572","CBH01",2004,11,18,"Y-234","M",768,2002
"2573","CBH01",2004,11,18,"Y-235","M",818,2002
"2574","CBH01",2004,11,18,"Y-236","M",678,2002
"2575","CBH01",2004,11,18,"Y-238","F",736,2002
"2576","CBH01",2004,11,18,"Y-240","M",788,2002
"2577","CBH01",2004,11,18,"Y-243","M",862,2002
"2578","CBH01",2004,11,18,"Y-244","M",920,2002
"2579","CBH01",2004,11,18,"Y-245","F",744,2002
"2580","CBH01",2004,11,18,"Y-246","F",724,2002
"2581","CBH01",2004,11,18,"Y-247","M",750,2002
"2582","CBH01",2004,11,18,"Y-248","F",664,2002
"2583","CBH01",2004,11,18,"Y-249","M",762,2002
"2584","CBH01",2004,11,18,"Y-250","M",876,2002
"2585","CBH01",2004,11,18,"Y-251","M",542,2002
"2586","CBH01",2004,11,18,"Y-252","M",598,2002
"2587","CBH01",2004,11,18,"Y-253","M",730,2002
"2588","CBH01",2004,11,18,"Y-254","F",606,2002
"2589","CBH01",2004,11,18,"Y-255","M",770,2002
"2590","CBH01",2004,11,18,"Y-256","F",544,2002
"2591","CBH01",2004,11,18,"Y-257","M",1012,2002
"2592","CBH01",2004,11,18,"Y-258","F",786,2002
"2593","CBH01",2004,11,18,"Y-259","M",662,2002
"2594","CBH01",2004,11,18,"Y-260","M",872,2002
"2595","CBH01",2004,11,18,"Y-261","M",584,2002
"2596","CBH01",2004,11,18,"Y-262","M",958,2002
"2597","CBH01",2004,11,18,"Y-263","F",686,2002
"2598","CBH01",2004,11,18,"Y-264","F",758,2002
"2599","CBH01",2004,11,18,"Y-266","M",724,2002
"2600","CBH01",2004,11,18,"Y-267","M",738,2002
"2601","CBH01",2004,11,18,"Y-268","M",720,2002
"2602","CBH01",2004,11,18,"Y-269","F",630,2002
"2603","CBH01",2004,11,18,"Y-270","F",772,2002
"2604","CBH01",2004,11,18,"Y-271","M",836,2002
"2605","CBH01",2004,11,18,"Y-273","M",768,2002
"2606","CBH01",2004,11,18,"Y-274","F",780,2002
"2607","CBH01",2004,11,18,"Y-278","M",882,2002
"2608","CBH01",2004,11,18,"Y-280","M",784,2002
"2609","CBH01",2004,11,18,"Y-281","M",620,2002
"2610","CBH01",2004,11,18,"Y-285","M",686,2002
"2611","CBH01",2004,11,18,"Y-301","M",594,2003
"2612","CBH01",2004,11,18,"Y-302","M",642,2003
"2613","CBH01",2004,11,18,"Y-303","M",542,2003
"2614","CBH01",2004,11,18,"Y-304","M",532,2003
"2615","CBH01",2004,11,18,"Y-305","M",598,2003
"2616","CBH01",2004,11,18,"Y-306","F",542,2003
"2617","CBH01",2004,11,18,"Y-307","F",422,2003
"2618","CBH01",2004,11,18,"Y-308","F",568,2003
"2619","CBH01",2004,11,18,"Y-309","M",692,2003
"2620","CBH01",2004,11,18,"Y-310","M",596,2003
"2621","CBH01",2004,11,18,"Y-311","F",446,2003
"2622","CBH01",2004,11,18,"Y-312","F",500,2003
"2623","CBH01",2004,11,18,"Y-313","M",624,2003
"2624","CBH01",2004,11,18,"Y-314","F",548,2003
"2625","CBH01",2004,11,18,"Y-316","F",640,2003
"2626","CBH01",2004,11,18,"Y-318","M",486,2003
"2627","CBH01",2004,11,18,"Y-319","F",516,2003
"2628","CBH01",2004,11,18,"Y-320","M",592,2003
"2629","CBH01",2004,11,18,"Y-321","M",590,2003
"2630","CBH01",2004,11,18,"Y-322","M",634,2003
"2631","CBH01",2004,11,18,"Y-323","F",362,2003
"2632","CBH01",2004,11,18,"Y-324","F",606,2003
"2633","CBH01",2004,11,18,"Y-325","M",650,2003
"2634","CBH01",2004,11,18,"Y-326","M",438,2003
"2635","CBH01",2004,11,18,"Y-327","F",590,2003
"2636","CBH01",2004,11,18,"Y-328","F",498,2003
"2637","CBH01",2004,11,18,"Y-329","F",410,2003
"2638","CBH01",2004,11,18,"Y-330","F",436,2003
"2639","CBH01",2004,11,18,"Y-332","M",610,2003
"2640","CBH01",2004,11,18,"Y-333","F",432,2003
"2641","CBH01",2004,11,18,"Y-334","F",556,2003
"2642","CBH01",2004,11,18,"Y-335","M",542,2003
"2643","CBH01",2004,11,18,"Y-336","M",474,2003
"2644","CBH01",2004,11,18,"Y-337","F",516,2003
"2645","CBH01",2004,11,18,"Y-338","M",704,2003
"2646","CBH01",2004,11,18,"Y-339","M",704,2003
"2647","CBH01",2004,11,18,"Y-340","F",350,2003
"2648","CBH01",2004,11,18,"Y-341","M",572,2003
"2649","CBH01",2004,11,18,"Y-342","M",620,2003
"2650","CBH01",2004,11,18,"Y-343","M",518,2003
"2651","CBH01",2004,11,18,"Y-344","F",500,2003
"2652","CBH01",2004,11,18,"Y-345","F",345,2003
"2653","CBH01",2004,11,18,"Y-346","F",552,2003
"2654","CBH01",2004,11,18,"Y-347","M",422,2003
"2655","CBH01",2004,11,18,"Y-348","M",490,2003
"2656","CBH01",2004,11,18,"Y-349","M",590,2003
"2657","CBH01",2004,11,18,"Y-350","F",456,2003
"2658","CBH01",2004,11,18,"Y-351","M",418,2003
"2659","CBH01",2004,11,18,"Y-352","M",368,2003
"2660","CBH01",2004,11,18,"Y-353","M",412,2003
"2661","CBH01",2004,11,18,"Y-354","F",568,2003
"2662","CBH01",2004,11,18,"Y-355","F",490,2003
"2663","CBH01",2004,11,18,"Y-356","F",472,2003
"2664","CBH01",2004,11,18,"Y-357","M",552,2003
"2665","CBH01",2004,11,18,"Y-358","F",570,2003
"2666","CBH01",2004,11,18,"Y-359","F",544,2003
"2667","CBH01",2004,11,18,"Y-360","F",612,2003
"2668","CBH01",2004,11,18,"Y-361","F",544,2003
"2669","CBH01",2004,11,18,"Y-362","F",510,2003
"2670","CBH01",2004,11,18,"Y-363","M",460,2003
"2671","CBH01",2004,11,18,"Y-364","F",464,2003
"2672","CBH01",2004,11,18,"Y-365","F",378,2003
"2673","CBH01",2004,11,18,"Y-367","F",364,2003
"2674","CBH01",2004,11,18,"Y-368","F",574,2003
"2675","CBH01",2004,11,18,"Y-370","M",504,2003
"2676","CBH01",2004,11,18,"Y-371","M",568,2003
"2677","CBH01",2004,11,18,"Y-372","M",468,2003
"2678","CBH01",2004,11,18,"Y-373","M",534,2003
"2679","CBH01",2004,11,18,"Y-374","M",562,2003
"2680","CBH01",2004,11,18,"Y-376","M",462,2003
"2681","CBH01",2004,11,18,"Y-377","F",502,2003
"2682","CBH01",2004,11,18,"Y-378","M",464,2003
"2683","CBH01",2004,11,18,"Y-379","M",434,2003
"2684","CBH01",2004,11,18,"Y-380","M",358,2003
"2685","CBH01",2004,11,18,"Y-381","M",512,2003
"2686","CBH01",2004,11,18,"Y-382","M",580,2003
"2687","CBH01",2004,11,18,"Y-383","M",582,2003
"2688","CBH01",2004,11,18,"Y-384","F",554,2003
"2689","CBH01",2004,11,18,"Y-385","M",618,2003
"2690","CBH01",2004,11,18,"Y-387","M",562,2003
"2691","CBH01",2004,11,18,"Y-388","M",420,2003
"2692","CBH01",2004,11,18,"Y-389","F",656,2003
"2693","CBH01",2004,11,18,"Y-391","M",476,2003
"2694","CBH01",2004,11,18,"Y-393","F",614,2003
"2695","CBH01",2004,11,18,"Y-394","F",442,2003
"2696","CBH01",2004,11,18,"Y-395","F",298,2003
"2697","CBH01",2004,11,18,"Y-396","M",522,2003
"2698","CBH01",2004,11,18,"Y-397","M",620,2003
"2699","CBH01",2004,11,18,"Y-398","F",578,2003
"2700","CBH01",2004,11,18,"Y-401","M",200,2004
"2701","CBH01",2004,11,18,"Y-402","F",244,2004
"2702","CBH01",2004,11,18,"Y-403","F",238,2004
"2703","CBH01",2004,11,18,"Y-404","F",264,2004
"2704","CBH01",2004,11,18,"Y-405","F",386,2004
"2705","CBH01",2004,11,18,"Y-406","M",242,2004
"2706","CBH01",2004,11,18,"Y-407","M",236,2004
"2707","CBH01",2004,11,18,"Y-408","M",220,2004
"2708","CBH01",2004,11,18,"Y-409","F",306,2004
"2709","CBH01",2004,11,18,"Y-410","F",256,2004
"2710","CBH01",2004,11,18,"Y-411","F",282,2004
"2711","CBH01",2004,11,18,"Y-412","M",204,2004
"2712","CBH01",2004,11,18,"Y-413","M",230,2004
"2713","CBH01",2004,11,18,"Y-414","F",202,2004
"2714","CBH01",2004,11,18,"Y-415","M",344,2004
"2715","CBH01",2004,11,18,"Y-416","M",324,2004
"2716","CBH01",2004,11,18,"Y-417","F",134,2004
"2717","CBH01",2004,11,18,"Y-418","F",180,2004
"2718","CBH01",2004,11,18,"Y-419","F",294,2004
"2719","CBH01",2004,11,18,"Y-420","M",206,2004
"2720","CBH01",2004,11,18,"Y-421","M",316,2004
"2721","CBH01",2004,11,18,"Y-422","F",272,2004
"2722","CBH01",2004,11,18,"Y-423","F",272,2004
"2723","CBH01",2004,11,18,"Y-424","M",310,2004
"2724","CBH01",2004,11,18,"Y-425","F",196,2004
"2725","CBH01",2004,11,18,"Y-426","F",176,2004
"2726","CBH01",2004,11,18,"Y-427","F",162,2004
"2727","CBH01",2004,11,18,"Y-428","M",304,2004
"2728","CBH01",2004,11,18,"Y-429","M",340,2004
